Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,261.119995,263.329987,257.739990,261.420013,246.801147,2680500
2020-12-22,260.859985,261.119995,258.350006,259.470001,244.960159,1602900
2020-12-23,260.829987,261.920013,257.329987,257.440002,243.043671,1455900
2020-12-24,258.000000,259.779999,256.279999,257.299988,242.911499,528100
2020-12-28,259.730011,260.369995,258.390015,259.679993,245.158401,1057100
2020-12-29,260.890015,261.029999,257.230011,257.760010,243.345825,1065200
2020-12-30,258.670013,259.250000,257.190002,257.540009,243.138107,992800
2020-12-31,257.600006,261.320007,257.480011,261.209991,246.602875,1325300
2021-01-04,261.000000,261.660004,254.050003,256.459991,242.118500,2505100
2021-01-05,256.399994,258.640015,255.139999,257.920013,243.496902,1809200
2021-01-06,259.200012,263.589996,256.950012,260.739990,246.159134,2535600
2021-01-07,260.359985,264.920013,260.339996,263.200012,248.481598,2068200
2021-01-08,263.809998,266.529999,261.290009,264.160004,249.387939,2010700
2021-01-11,262.829987,264.709991,260.269989,260.350006,245.790985,1745100
2021-01-12,260.119995,261.220001,256.019989,258.399994,243.950027,1898200
2021-01-13,256.450012,259.089996,256.450012,257.079987,243.533157,1870700
2021-01-14,257.250000,257.250000,254.119995,255.000000,241.562820,2253200
2021-01-15,253.619995,255.970001,253.029999,253.649994,240.283905,1915100
2021-01-19,254.410004,257.299988,253.750000,255.839996,242.358551,2249400
2021-01-20,257.989990,262.380005,257.000000,261.670013,247.881332,2081600
2021-01-21,260.459991,261.809998,256.910004,257.940002,244.347900,1625600
2021-01-22,255.369995,256.369995,253.570007,254.770004,241.344925,2049600
2021-01-25,251.860001,253.789993,249.059998,252.039993,238.758759,1921600
2021-01-26,253.190002,254.410004,251.139999,252.990005,239.658707,1345500
2021-01-27,248.660004,251.220001,244.389999,246.100006,233.131775,1833100
2021-01-28,249.240005,252.800003,248.139999,249.339996,236.201065,1794200
2021-01-29,248.240005,249.229996,241.729996,241.919998,229.172058,2494400
2021-02-01,246.100006,248.899994,243.970001,247.570007,234.524338,1559700
2021-02-02,250.000000,251.429993,248.630005,248.750000,235.642151,2010300
2021-02-03,248.190002,250.110001,246.589996,248.369995,235.282150,2470400
2021-02-04,249.559998,253.029999,246.910004,253.009995,239.677658,1702200
2021-02-05,254.089996,255.750000,252.160004,253.539993,240.179718,1497700
2021-02-08,253.919998,257.350006,253.759995,257.309998,243.751068,1508700
2021-02-09,256.309998,258.809998,255.610001,257.679993,244.101578,1542600
2021-02-10,258.019989,259.190002,255.860001,256.940002,243.400574,1428300
2021-02-11,258.000000,259.989990,257.040009,258.970001,245.323624,1285300
2021-02-12,257.450012,258.589996,255.410004,257.470001,243.902634,1219200
2021-02-16,257.649994,259.489990,256.269989,257.049988,243.504745,1606700
2021-02-17,256.649994,261.609985,255.770004,258.779999,245.143600,1881000
2021-02-18,255.589996,258.100006,254.699997,257.630005,244.054245,1664300
2021-02-19,258.459991,258.500000,254.160004,254.289993,240.890228,2038400
2021-02-22,252.690002,254.169998,250.089996,252.630005,239.317703,1476000
2021-02-23,251.559998,257.929993,250.589996,256.190002,242.690079,2191300
2021-02-24,253.210007,260.470001,252.820007,259.269989,245.607773,2476300
2021-02-25,258.980011,259.109985,252.580002,253.779999,240.407089,2157700
2021-02-26,255.240005,255.850006,249.809998,250.899994,237.678818,2712800
2021-03-01,254.000000,259.799988,254.000000,258.160004,244.556244,1954700
2021-03-02,258.160004,261.119995,257.109985,259.230011,245.569931,2099800
2021-03-03,259.899994,260.000000,254.050003,254.179993,240.785995,2114400
2021-03-04,252.830002,254.639999,245.169998,247.000000,233.984375,2590400
2021-03-05,249.240005,250.679993,244.440002,249.509995,236.362106,3236500
2021-03-08,254.600006,255.789993,249.229996,249.389999,236.248383,2856100
2021-03-09,252.520004,257.459991,251.639999,254.369995,240.966003,2729200
2021-03-10,256.290009,258.239990,254.610001,257.140015,243.590042,2046000
2021-03-11,260.000000,268.109985,260.000000,266.369995,252.333649,2972000
2021-03-12,264.980011,266.250000,262.700012,264.950012,250.988495,1828600
2021-03-15,263.690002,266.589996,263.480011,266.260010,252.229462,2295700
2021-03-16,267.220001,267.260010,263.100006,263.519989,249.633820,2185600
2021-03-17,263.529999,266.279999,261.630005,264.269989,250.344345,2626500
2021-03-18,267.220001,271.510010,264.079987,266.890015,252.826263,4089900
2021-03-19,266.350006,269.109985,261.130005,263.779999,249.880112,4460500
2021-03-22,263.149994,265.929993,262.350006,265.200012,251.225311,2295700
2021-03-23,265.500000,267.130005,264.369995,266.029999,252.011551,2160300
2021-03-24,265.920013,269.790009,265.700012,267.549988,253.451492,2160600
2021-03-25,266.179993,269.500000,265.809998,268.609985,254.455612,1714700
2021-03-26,268.489990,281.299988,268.489990,280.769989,265.974762,3171900
2021-03-29,278.220001,281.290009,277.739990,279.540009,264.809692,2398700
2021-03-30,279.790009,280.079987,276.519989,278.549988,263.871826,1763100
2021-03-31,278.500000,279.269989,276.100006,276.250000,261.693024,2375800
2021-04-01,278.619995,278.779999,276.070007,278.339996,263.672913,2301900
2021-04-05,279.010010,282.690002,278.799988,281.130005,266.315918,2631300
2021-04-06,281.429993,283.049988,279.649994,281.630005,266.789581,1786600
2021-04-07,281.970001,283.630005,281.100006,282.570007,267.680084,2736300
2021-04-08,284.119995,285.350006,283.230011,284.420013,269.432526,1600600
2021-04-09,285.000000,287.820007,283.600006,287.709991,272.549133,1787800
2021-04-12,285.970001,288.100006,285.140015,287.540009,272.388184,1437500
2021-04-13,286.600006,287.059998,284.079987,285.220001,270.190369,2228000
2021-04-14,284.380005,286.799988,283.079987,284.440002,270.285339,1903500
2021-04-15,286.260010,287.179993,284.410004,285.149994,270.960022,2047500
2021-04-16,285.160004,287.459991,285.010010,286.959991,272.679962,2625500
2021-04-19,287.100006,287.230011,284.910004,286.540009,272.280945,1437100
2021-04-20,285.929993,288.899994,285.760010,288.600006,274.238373,1889800
2021-04-21,289.670013,291.149994,287.790009,290.720001,276.252899,1585900
2021-04-22,290.989990,293.279999,289.149994,290.160004,275.720734,1460400
2021-04-23,290.190002,292.890015,289.700012,291.739990,277.222137,1505300
2021-04-26,291.600006,292.369995,288.839996,289.519989,275.112549,1420700
2021-04-27,290.070007,290.890015,288.070007,290.250000,275.806274,1270900
2021-04-28,290.720001,291.450012,289.820007,290.269989,275.825256,1159900
2021-04-29,292.079987,293.279999,290.600006,292.540009,277.982361,1247800
2021-04-30,290.769989,290.920013,288.359985,289.970001,275.540222,1969200
2021-05-03,292.929993,293.420013,291.369995,292.170013,277.630768,1300400
2021-05-04,290.890015,291.940002,289.149994,291.600006,277.089050,1810700
2021-05-05,292.339996,292.829987,289.119995,289.519989,275.112549,1553800
2021-05-06,289.480011,291.179993,287.609985,291.160004,276.671021,1863200
2021-05-07,292.200012,294.089996,291.040009,291.529999,277.022583,1394200
2021-05-10,290.619995,294.100006,290.190002,290.609985,276.148346,1620700
2021-05-11,288.440002,288.459991,284.570007,287.950012,273.620728,1541700
2021-05-12,285.230011,285.309998,279.140015,279.390015,265.486694,2116600
2021-05-13,281.119995,287.250000,281.119995,285.320007,271.121582,1698200
2021-05-14,286.859985,294.500000,286.619995,288.200012,273.858307,1285600
2021-05-17,287.640015,288.549988,286.100006,287.000000,272.717987,1500000
2021-05-18,285.809998,286.700012,282.820007,283.010010,268.926575,1438400
2021-05-19,279.929993,281.070007,276.880005,280.970001,266.988007,1625200
2021-05-20,281.700012,285.130005,281.579987,283.950012,269.819794,2094700
2021-05-21,285.000000,287.140015,282.670013,283.380005,269.278076,2210200
2021-05-24,285.200012,286.040009,284.209991,284.850006,270.674988,1231300
2021-05-25,285.799988,286.200012,283.609985,285.989990,271.758240,1761300
2021-05-26,285.899994,286.829987,283.329987,283.950012,269.819794,1873200
2021-05-27,284.170013,285.279999,279.149994,280.049988,266.113800,7166300
2021-05-28,282.549988,284.920013,282.100006,282.160004,268.118835,2005700
2021-06-01,285.579987,285.579987,280.609985,280.880005,266.902527,1670800
2021-06-02,281.049988,283.119995,281.049988,281.799988,267.776764,2089800
2021-06-03,280.000000,280.790009,277.380005,279.630005,265.714691,1540600
2021-06-04,281.320007,283.440002,281.179993,283.170013,269.078613,1146200
2021-06-07,283.170013,284.250000,281.059998,282.190002,268.147369,1404000
2021-06-08,282.000000,283.480011,280.920013,281.450012,267.444153,1321400
2021-06-09,283.100006,283.269989,281.540009,282.109985,268.071289,1166500
2021-06-10,283.529999,284.709991,282.779999,284.220001,270.076355,2007200
2021-06-11,285.000000,285.570007,283.940002,285.279999,271.083588,1473100
2021-06-14,285.739990,285.839996,283.179993,285.709991,271.492188,1672400
2021-06-15,286.850006,287.950012,285.369995,286.190002,271.948303,1408200
2021-06-16,287.480011,287.480011,283.029999,283.940002,269.810303,2350600
2021-06-17,282.500000,285.429993,282.500000,284.769989,270.598969,1872100
2021-06-18,282.839996,284.000000,280.799988,281.250000,267.254150,3134000
2021-06-21,283.959991,287.500000,282.010010,285.559998,271.349609,1959400
2021-06-22,285.760010,286.619995,283.709991,285.660004,271.444702,2019800
2021-06-23,287.750000,288.399994,285.589996,285.700012,271.482727,2161300
2021-06-24,297.230011,297.799988,289.549988,291.559998,277.051117,3003900
2021-06-25,292.329987,295.220001,290.420013,294.660004,279.996765,4233600
2021-06-28,294.440002,295.869995,292.500000,293.899994,279.274658,1662400
2021-06-29,294.790009,297.649994,294.600006,296.429993,281.678680,2060700
2021-06-30,295.989990,296.989990,293.790009,294.790009,280.120361,1595300
2021-07-01,295.480011,300.059998,295.000000,300.000000,285.071014,3104100
2021-07-02,300.000000,305.170013,300.000000,304.839996,289.670227,2280100
2021-07-06,304.859985,306.850006,301.690002,305.399994,290.202362,1856200
2021-07-07,305.820007,309.790009,305.200012,309.609985,294.202850,1889900
2021-07-08,305.029999,309.239990,302.660004,309.149994,293.765747,1867700
2021-07-09,310.600006,316.220001,310.179993,312.619995,297.063049,2054000
2021-07-12,311.839996,312.179993,310.730011,311.570007,296.065338,1456900
2021-07-13,311.209991,313.910004,310.049988,312.630005,297.072571,1570600
2021-07-14,313.049988,315.519989,312.529999,314.390015,299.588257,1743800
2021-07-15,313.880005,315.489990,313.299988,314.940002,300.112366,1927800
2021-07-16,317.119995,317.119995,311.299988,311.910004,297.225037,2666100
2021-07-19,308.000000,309.790009,306.260010,309.179993,294.623505,1851600
2021-07-20,310.000000,314.170013,308.989990,312.059998,297.367950,1448700
2021-07-21,312.609985,314.049988,311.950012,313.769989,298.997498,1180300
2021-07-22,314.769989,315.000000,312.769989,314.260010,299.464386,1274800
2021-07-23,316.000000,318.799988,315.540009,318.649994,303.647675,1221000
2021-07-26,318.799988,319.739990,316.850006,318.980011,303.962128,1345800
2021-07-27,317.880005,320.100006,315.809998,319.890015,304.829285,1641000
2021-07-28,320.850006,321.000000,316.119995,316.309998,301.417816,2006300
2021-07-29,317.820007,319.140015,316.130005,318.350006,303.361847,1863800
2021-07-30,317.709991,319.179993,316.899994,317.679993,302.723389,2305400
2021-08-02,319.269989,319.489990,315.500000,316.079987,301.198669,1507200
2021-08-03,317.769989,319.600006,315.500000,318.519989,303.523804,1979600
2021-08-04,318.019989,319.190002,315.850006,316.769989,301.856171,1448300
2021-08-05,317.910004,320.559998,317.040009,320.309998,305.229553,1952400
2021-08-06,321.000000,322.369995,318.500000,321.829987,306.677979,1392600
2021-08-09,322.010010,322.260010,319.380005,319.519989,304.476746,1225100
2021-08-10,319.970001,322.059998,319.059998,320.179993,305.105652,918900
2021-08-11,320.619995,320.859985,317.079987,319.790009,304.734039,1841600
2021-08-12,319.700012,321.829987,318.640015,321.760010,306.611328,910900
2021-08-13,322.190002,324.040009,321.579987,323.450012,308.221771,970300
2021-08-16,324.000000,328.500000,323.140015,328.250000,312.795746,1781000
2021-08-17,327.600006,329.950012,326.769989,329.299988,313.796265,1531700
2021-08-18,327.369995,329.179993,324.380005,324.549988,309.269867,1636800
2021-08-19,322.809998,329.000000,322.450012,328.250000,312.795746,1294200
2021-08-20,329.809998,333.549988,328.329987,332.649994,316.988586,1726800
2021-08-23,334.239990,334.880005,332.730011,332.920013,317.245880,2017900
2021-08-24,333.140015,334.000000,330.750000,330.910004,315.330475,1451300
2021-08-25,331.940002,334.589996,331.130005,333.440002,317.741394,1613600
2021-08-26,334.470001,334.470001,331.239990,333.230011,317.541290,1702300
2021-08-27,334.089996,335.910004,333.350006,335.660004,319.856842,1126200
2021-08-30,335.000000,338.649994,332.920013,337.000000,321.133759,973800
2021-08-31,337.200012,337.410004,335.100006,336.559998,320.714447,1641300
2021-09-01,337.450012,339.029999,336.660004,337.899994,321.991455,1621100
2021-09-02,338.459991,342.049988,338.250000,341.000000,324.945404,1600500
2021-09-03,341.000000,344.079987,340.109985,343.329987,327.165741,1566100
2021-09-07,343.329987,344.429993,340.209991,341.489990,325.412354,1380700
2021-09-08,340.839996,342.269989,339.720001,340.320007,324.297455,1392800
2021-09-09,341.459991,342.549988,339.899994,341.100006,325.040741,1668200
2021-09-10,343.500000,345.519989,341.500000,341.920013,325.822144,1725200
2021-09-13,345.000000,345.470001,335.869995,339.440002,323.458893,1854200
2021-09-14,341.059998,343.260010,340.000000,340.720001,324.678589,1758800
2021-09-15,340.239990,345.500000,339.829987,344.429993,328.213989,1657200
2021-09-16,344.640015,345.000000,340.220001,342.230011,326.117523,2252700
2021-09-17,340.029999,341.519989,334.570007,335.399994,319.609100,4455100
2021-09-20,331.100006,334.920013,328.230011,332.290009,316.645477,2650200
2021-09-21,333.790009,335.459991,330.869995,331.149994,315.559204,2820300
2021-09-22,335.450012,336.809998,333.140015,334.660004,318.903870,2441100
2021-09-23,337.619995,344.739990,337.130005,343.000000,326.851257,4543400
2021-09-24,340.679993,342.880005,337.720001,339.230011,323.258759,2035900
2021-09-27,337.519989,337.720001,333.079987,334.510010,318.761047,2025300
2021-09-28,331.559998,332.019989,323.859985,324.209991,308.945923,2300500
2021-09-29,326.299988,326.410004,323.070007,323.529999,308.297943,1741300
2021-09-30,324.489990,325.890015,318.299988,319.920013,304.857910,2382100
2021-10-01,323.369995,326.890015,319.589996,324.859985,309.565338,1802300
2021-10-04,323.399994,324.320007,316.010010,319.489990,304.448090,1774500
2021-10-05,320.959991,327.329987,320.809998,325.119995,309.813110,1628800
2021-10-06,323.109985,325.339996,320.510010,325.190002,309.879791,2166400
2021-10-07,328.000000,329.529999,325.799988,326.250000,310.889923,1188400
2021-10-08,326.739990,327.630005,324.540009,325.190002,309.879791,1229800
2021-10-11,324.730011,328.730011,324.510010,326.500000,311.128113,1475900
2021-10-12,328.109985,329.399994,327.190002,327.690002,312.262085,2054600
2021-10-13,328.250000,331.549988,325.859985,330.179993,315.568939,1768500
2021-10-14,333.140015,339.269989,332.019989,339.040009,324.036896,1638400
2021-10-15,341.179993,341.910004,339.200012,341.820007,326.693817,2074900
2021-10-18,341.600006,344.239990,340.649994,343.179993,327.993683,1636800
2021-10-19,345.000000,350.760010,344.489990,349.739990,334.263367,2177800
2021-10-20,350.000000,350.440002,345.570007,345.799988,330.497742,1740100
2021-10-21,345.799988,347.500000,344.720001,347.119995,331.759277,1520200
2021-10-22,348.250000,355.350006,348.250000,353.790009,338.134125,1459400
2021-10-25,353.269989,357.160004,351.480011,356.440002,340.666901,1523800
2021-10-26,356.989990,359.309998,356.269989,356.339996,340.571381,1547700
2021-10-27,355.019989,356.920013,353.790009,354.049988,338.382690,1567700
2021-10-28,355.440002,358.420013,354.739990,356.320007,340.552216,1500600
2021-10-29,354.579987,359.619995,354.100006,358.790009,342.912994,1936400
2021-11-01,358.829987,359.880005,352.100006,355.320007,339.596527,1600200
2021-11-02,357.040009,363.239990,356.589996,361.500000,345.503021,2204300
2021-11-03,360.940002,362.500000,354.390015,362.100006,346.076447,1727500
2021-11-04,362.940002,366.920013,361.470001,366.799988,350.568451,1979200
2021-11-05,368.850006,372.119995,366.959991,368.459991,352.154999,2110600
2021-11-08,370.000000,370.660004,366.119995,366.929993,350.692749,1731600
2021-11-09,366.630005,367.779999,364.769989,367.470001,351.208832,1865700
2021-11-10,364.970001,367.320007,362.679993,364.739990,348.599640,1352400
2021-11-11,365.579987,367.160004,364.250000,366.209991,350.004547,1184300
2021-11-12,368.000000,371.609985,366.369995,371.230011,354.802429,1802100
2021-11-15,371.769989,372.119995,368.059998,368.450012,352.145447,1957400
2021-11-16,367.299988,373.109985,367.019989,371.160004,354.735535,2041600
2021-11-17,371.549988,374.920013,369.570007,372.779999,356.283875,2254600
2021-11-18,371.320007,372.750000,369.279999,370.779999,354.372314,2555900
2021-11-19,371.950012,374.700012,369.670013,369.790009,353.426178,2554000
2021-11-22,371.420013,372.700012,363.079987,363.299988,347.223328,2098400
2021-11-23,362.450012,363.570007,357.250000,360.700012,344.738403,1998600
2021-11-24,359.230011,362.929993,358.700012,362.369995,346.334564,2191500
2021-11-26,361.170013,361.839996,352.700012,353.600006,337.952637,2649400
2021-11-29,359.140015,369.529999,359.140015,365.820007,349.631805,2857100
2021-11-30,361.670013,365.049988,357.290009,357.399994,341.584442,4761200
2021-12-01,365.269989,369.579987,359.950012,360.140015,344.203186,2876800
2021-12-02,359.709991,368.890015,359.709991,365.299988,349.134796,3183100
2021-12-03,369.410004,370.760010,357.339996,361.420013,345.426575,2331900
2021-12-06,361.989990,365.399994,358.089996,362.230011,346.200684,2100200
2021-12-07,370.000000,373.140015,365.980011,371.339996,354.907532,1943800
2021-12-08,371.940002,374.859985,369.649994,374.529999,357.956390,2271000
2021-12-09,372.799988,373.880005,370.579987,371.450012,355.012665,1841400
2021-12-10,374.220001,379.929993,373.000000,379.440002,362.649170,1984000
2021-12-13,379.440002,381.149994,377.260010,377.720001,361.005280,2843900
2021-12-14,374.380005,375.779999,366.510010,369.730011,353.368805,2475200
2021-12-15,370.209991,375.880005,367.290009,375.299988,358.692322,2804900
2021-12-16,413.070007,413.649994,399.019989,400.600006,382.872772,6298500
2021-12-17,396.359985,404.609985,391.320007,396.239990,378.705658,4929100
2021-12-20,390.880005,391.429993,383.519989,385.779999,368.708588,2690800
2021-12-21,388.000000,393.149994,384.850006,392.890015,375.503937,2222400
2021-12-22,393.239990,403.750000,393.209991,403.690002,385.825989,2282400
2021-12-23,402.299988,406.850006,400.959991,403.309998,385.462860,1374000
2021-12-27,406.760010,415.950012,406.339996,415.329987,396.950897,1906300
2021-12-28,415.000000,417.149994,413.679993,415.269989,396.893585,1362600
2021-12-29,414.820007,417.369995,412.700012,415.420013,397.036926,1041700
2021-12-30,416.260010,416.660004,411.880005,413.829987,395.517273,1278000
2021-12-31,412.700012,416.950012,412.109985,414.549988,396.205475,1163200
2022-01-03,414.660004,415.529999,405.040009,407.209991,389.190247,2129900
2022-01-04,408.809998,411.369995,403.200012,404.299988,386.409027,2516300
2022-01-05,403.929993,403.970001,397.100006,397.179993,379.604095,2471400
2022-01-06,384.690002,392.200012,375.760010,378.000000,361.272797,4386600
2022-01-07,379.089996,379.989990,370.140015,370.750000,354.343628,3469000
2022-01-10,363.420013,373.369995,360.220001,373.000000,356.494110,2952400
2022-01-11,369.510010,375.779999,363.859985,375.109985,358.510742,2407000
2022-01-12,377.850006,383.440002,376.619995,377.190002,361.433350,3143400
2022-01-13,378.220001,379.279999,360.760010,361.369995,346.274170,2944100
2022-01-14,357.040009,359.380005,349.720001,353.359985,338.598785,3949800
